Frequency (MHz),Ground Data (Watts),Sky Data (Watts),Source Data (Watts),Original Receiver Temperature (Tr) (K),Corrected Receiver Temperature (Tr) (K),Source Temperature (Ts) (K),Brightness Temperature (K)
1419.57421875,2.8906798823654744e-07,7.379042301291015e-08,7.798301105232594e-08,96.11678272742917,96.11678272742917,5.745203734271229,-0.03972988729557514
1419.578125,2.910717118066605e-07,7.430191378967021e-08,7.870457896950986e-08,96.11678272742917,96.11678272742917,5.99154605454261,0.20661243297580612
1419.58203125,2.9580124665515464e-07,7.516228940182045e-08,7.97994687267977e-08,95.49392749839043,95.49392749839043,6.2000288521016245,0.41509523053482056
1419.5859375,3.013006024186122e-07,7.603262769401823e-08,8.053784411990676e-08,94.56863685198566,94.56863685198566,5.8998126443048875,0.11487902273808359
1419.58984375,3.0478949896279863e-07,7.709034690644292e-08,8.184647881347904e-08,94.87587626928045,94.87587626928045,6.161897837144338,0.3769642155775337
1419.59375,3.0902954325135887e-07,7.744617978025191e-08,8.222426499470712e-08,93.65399091167758,93.65399091167758,6.086512939173829,0.3015793176070254
1419.59765625,3.147748314101314e-07,7.943282347242822e-08,8.413951416451947e-08,94.56863685198579,94.56863685198579,5.899812644304703,0.11487902273789885
1419.6015625,3.1988951096913974e-07,8.01678063387679e-08,8.531001140175895e-08,93.65399091167744,93.65399091167744,6.3279647369492835,0.5430311153824796
1419.60546875,3.273406948788379e-07,8.203515443298177e-08,8.709635899560796e-08,93.65399091167747,93.65399091167747,6.086512939173787,0.30157931760698276
1419.609375,3.334264127632347e-07,8.375292821268826e-08,8.830799004185621e-08,93.95770016275429,93.95770016275429,5.382002185868885,-0.4029314356979192
1419.61328125,3.388441561392024e-07,8.452788451602908e-08,8.974287945007491e-08,93.05006094606662,93.05006094606662,6.049253143436459,0.26431952186965546
1419.6171875,3.443499307633384e-07,8.570378452303692e-08,9.057326008981997e-08,92.74982848886704,92.74982848886704,5.553901780799734,-0.23103184076706995
1419.62109375,3.5318316979195664e-07,8.64967918775692e-08,9.225714271547628e-08,90.68000361861124,90.68000361861124,6.371917120296658,0.5869834987298539
1419.625,3.597493351557423e-07,8.912509381337459e-08,9.484184633008979e-08,92.15279955901482,92.15279955901482,6.231673792657261,0.4467401710904575
1419.62890625,3.6559479161312506e-07,9.015711376059571e-08,9.571940712948442e-08,91.56031363151249,91.56031363151249,5.957342352779719,0.172408731212915
1419.6328125,3.7325015779572067e-07,9.18332596483581e-08,9.727472237769661e-08,91.26576006846493,91.26576006846493,5.704104891079751,-0.08082873048705252
1419.63671875,3.8370724549227924e-07,9.440608762859227e-08,1.0023052380778995e-07,91.26576006846472,91.26576006846472,5.939169706582703,0.15423608501589925
1419.640625,3.908408957924021e-07,9.571940712948442e-08,1.0185913880541169e-07,90.68000361861124,90.68000361861124,6.137204215811238,0.35227059424443397
1419.64453125,3.9902490236214203e-07,9.772372209558111e-08,1.0351421666793431e-07,90.68000361861138,90.68000361861138,5.6693966393791015,-0.11553698218770236
1419.6484375,4.064433291652132e-07,9.931160484209334e-08,1.054386896391258e-07,90.38878959177634,90.38878959177634,5.885064524376503,0.10013090280969905
1419.65234375,4.168693834703355e-07,1.0185913880541169e-07,1.0789467222298286e-07,90.38878959177649,90.38878959177649,5.652141123465327,-0.13279249810147675
1419.65625,4.2266861426560286e-07,1.0209394837076808e-07,1.0864256236170655e-07,88.9491418802781,88.9491418802781,6.026181519785453,0.24124789821864923
1419.66015625,4.325138310350088e-07,1.0495424286523221e-07,1.1194378834671525e-07,89.52173822246938,89.52173822246938,6.294781137558374,0.5098475159915701
1419.6640625,4.395416154378243e-07,1.0592537251772887e-07,1.1297959146727976e-07,88.6644589580557,88.6644589580557,6.237689663737186,0.4527560421703818
1419.66796875,4.477133041763623e-07,1.0889300933334332e-07,1.1561122421920994e-07,89.80966235573226,89.80966235573226,5.849334946859912,0.06440132529310816
1419.671875,4.5603691595129643e-07,1.1015393095414157e-07,1.166809617060963e-07,88.94914188027798,88.94914188027798,5.5668366336160915,-0.21809698795071242
1419.67578125,4.655860935229591e-07,1.1194378834671525e-07,1.1912420080273737e-07,88.38084578377351,88.38084578377351,5.989729292910468,0.20479567134366405
1419.6796875,4.7097732639695245e-07,1.137627285823431e-07,1.2078138351067798e-07,88.9491418802781,88.9491418802781,5.79624465664574,0.011311035078936271
1419.68359375,4.797334486366892e-07,1.1455129414455361e-07,1.221799660164871e-07,87.5363722102994,87.5363722102994,6.162563461925259,0.3776298403584555
1419.6875,4.886523593428336e-07,1.1614486138403425e-07,1.2359474334445107e-07,86.9786428354784,86.9786428354784,5.8997877636439995,0.11485414207719558
1419.69140625,4.931738039549359e-07,1.1803206356517298e-07,1.2618275345906705e-07,87.8168076299627,87.8168076299627,6.409453440719716,0.624519819152912
1419.6953125,5.035006087879052e-07,1.202264434617412e-07,1.2793813041575253e-07,87.53637221029918,87.53637221029918,5.935562209097441,0.1506285875306368
1419.69921875,5.128613839913648e-07,1.216186000646368e-07,1.2971792709839574e-07,86.70133863935239,86.70133863935239,6.106953465003343,0.32201984343653933
1419.703125,5.18800038928961e-07,1.2359474334445107e-07,1.309181922999407e-07,87.25698565776538,87.25698565776538,5.466570073850306,-0.31836354771649766
1419.70703125,5.260172663907063e-07,1.2647363474711521e-07,1.336595516546442e-07,88.38084578377351,88.38084578377351,5.305667065698685,-0.4792665558681186
1419.7109375,5.345643593969719e-07,1.267651865857846e-07,1.3458603540559485e-07,86.70133863935239,86.70133863935239,5.657565183223753,-0.12736843834305134
1419.71484375,5.407543229455803e-07,1.2852866599436168e-07,1.3677288255958493e-07,86.97864283547868,86.97864283547868,5.899787763643872,0.11485414207706768
1419.71875,5.495408738576243e-07,1.30016957803329e-07,1.3835663789717797e-07,86.42506799783521,86.42506799783521,5.864279802744392,0.07934618117758774
1419.72265625,5.546257129579105e-07,1.3212956341865753e-07,1.4092887984218748e-07,87.25698565776541,87.25698565776541,6.143957401202712,0.35902377963590837
1419.7265625,5.623413251903491e-07,1.333521432163324e-07,1.4125375446227541e-07,86.70133863935236,86.70133863935236,5.433645918125663,-0.351287703441141
1419.73046875,5.701642722807479e-07,1.333521432163324e-07,1.425607593602188e-07,85.05904285001405,85.05904285001405,6.219016326915877,0.43408270534907345
1419.734375,5.74116462207328e-07,1.3396766874259359e-07,1.432187899273544e-07,84.78886882313257,84.78886882313257,6.200359492120469,0.41542587055366553
1419.73828125,5.794286964268816e-07,1.361444682465951e-07,1.4421153515248695e-07,85.60240716800591,85.60240716800591,5.368530134733831,-0.4164034868329729
1419.7421875,5.861381645140284e-07,1.3677288255958493e-07,1.4487718535447616e-07,84.78886882313266,84.78886882313266,5.320324957225537,-0.4646086643412666
1419.74609375,5.888436553555896e-07,1.3645831365889254e-07,1.458814260275349e-07,83.98432115062322,83.98432115062322,6.144801549766441,0.35986792819963753
1419.75,5.997910762555094e-07,1.415793779957081e-07,1.5135612484362072e-07,86.14982587164995,86.14982587164995,6.294340216733062,0.5094065951662579
1419.75390625,6.025595860743574e-07,1.3995873225726177e-07,1.485935642287006e-07,84.25151277869605,84.25151277869605,5.506421811710723,-0.2785118098560808
1419.7578125,6.081350012787183e-07,1.4190575216890925e-07,1.510080154164148e-07,84.78886882313255,84.78886882313255,5.75932904926286,-0.025604572303944195
1419.76171875,6.180164001384151e-07,1.432187899273544e-07,1.5240527537972906e-07,83.98432115062342,83.98432115062342,5.707722933242778,-0.07721068832402622
1419.765625,6.251726927756862e-07,1.4487718535447616e-07,1.54170045294956e-07,83.98432115062316,83.98432115062316,5.707722933242849,-0.07721068832395517
1419.76953125,6.280583588133173e-07,1.4689262776438677e-07,1.56675107010815e-07,85.0590428500143,85.0590428500143,5.997582935520541,0.21264931395373665
1419.7734375,6.338697112569269e-07,1.485935642287006e-07,1.5812480392703843e-07,85.33022067107079,85.33022067107079,5.7940529907111085,0.009119369144304557
1419.77734375,6.412095765851616e-07,1.503141966090024e-07,1.599558028614668e-07,85.330220671071,85.330220671071,5.794052990710824,0.00911936914402034
1419.78125,6.441692655151775e-07,1.510080154164148e-07,1.6106456351782697e-07,85.33022067107078,85.33022067107078,6.015642326566564,0.23070870499975982
1419.78515625,6.501296903430902e-07,1.5240527537972906e-07,1.6180800376430679e-07,85.3302206710709,85.3302206710709,5.572973296185637,-0.21196032538116683
1419.7890625,6.531305526474723e-07,1.5310874616820304e-07,1.6255487557504835e-07,85.3302206710709,85.3302206710709,5.572973296185424,-0.21196032538138
1419.79296875,6.591738952443213e-07,1.545254439538414e-07,1.6405897731995388e-07,85.33022067107086,85.33022067107086,5.572973296185452,-0.21196032538135157
1419.796875,6.622165037017623e-07,1.545254439538414e-07,1.6405897731995388e-07,84.78886882313255,84.78886882313255,5.539574292286332,-0.24535932928047188
1419.80078125,6.652731562017413e-07,1.5631476426409537e-07,1.6595869074375615e-07,85.60240716800591,85.60240716800591,5.589765993775927,-0.1951676277908767
1419.8046875,6.698846094165265e-07,1.5703628043335533e-07,1.6672472125510626e-07,85.3302206710709,85.3302206710709,5.5729732961853955,-0.2119603253814084
1419.80859375,6.729766562843181e-07,1.5703628043335533e-07,1.671090614310707e-07,84.78886882313259,84.78886882313259,5.759329049262831,-0.025604572303972617
1419.8125,6.760829753919819e-07,1.57398286446622e-07,1.674942876026438e-07,84.51969373949431,84.51969373949431,5.7420633469675835,-0.04287027459922044
1419.81640625,6.807693586937411e-07,1.5776112696993466e-07,1.690440931643265e-07,83.98432115062316,83.98432115062316,6.364096825732759,0.5791632041659547
1419.8203125,6.870684400142325e-07,1.5958791472367336e-07,1.702158508394952e-07,84.25151277869605,84.25151277869605,5.943804564993968,0.15887094342716424
1419.82421875,6.854882264526614e-07,1.60324539069004e-07,1.702158508394952e-07,85.05904285001405,85.05904285001405,5.556242829415609,-0.2286907921511947
1419.828125,6.886522963442763e-07,1.60324539069004e-07,1.713957307508427e-07,84.51969373949416,84.51969373949416,6.181771639230291,0.39683801766348736
1419.83203125,6.934258060165695e-07,1.6180800376430679e-07,1.7258378919902025e-07,84.78886882313266,84.78886882313266,5.979590393272886,0.1946567717060823
1419.8359375,6.918309709189362e-07,1.6218100973589298e-07,1.7218685749860061e-07,85.3302206710709,85.3302206710709,5.572973296185424,-0.21196032538138
1419.83984375,6.98232404077172e-07,1.6255487557504835e-07,1.7298163592151034e-07,84.51969373949416,84.51969373949416,5.742063346967711,-0.04287027459909254
1419.84375,6.950243175887969e-07,1.6255487557504835e-07,1.7179083871575893e-07,85.05904285001407,85.05904285001407,5.116930496904033,-0.6680031246627713
1419.84765625,7.030723198838334e-07,1.6368165214278085e-07,1.7418068733916128e-07,84.51969373949429,84.51969373949429,5.742063346967527,-0.04287027459927728
1419.8515625,7.030723198838334e-07,1.6255487557504835e-07,1.7338039977541374e-07,83.71811409521214,83.71811409521214,5.908282281604585,0.12334866003778089
1419.85546875,7.014552984199713e-07,1.6405897731995388e-07,1.7418068733916128e-07,85.05904285001407,85.05904285001407,5.556242829415396,-0.22869079215140786
1419.859375,7.063175542629615e-07,1.6405897731995388e-07,1.7498466886246564e-07,84.25151277869607,84.25151277869607,5.94380456499394,0.1588709434271358
1419.86328125,7.07945784384138e-07,1.6405897731995388e-07,1.7458221529205038e-07,83.9843211506232,83.9843211506232,5.7077229332428345,-0.07721068832396938
1419.8671875,7.030723198838334e-07,1.6330519478943344e-07,1.7338039977541374e-07,84.25151277869605,84.25151277869605,5.506421811710695,-0.27851180985610924
1419.87109375,7.014552984199713e-07,1.6292960326397213e-07,1.7378008287493743e-07,84.25151277869594,84.25151277869594,5.94380456499394,0.1588709434271358
1419.875,7.07945784384138e-07,1.6330519478943344e-07,1.7498466886246564e-07,83.45288688221423,83.45288688221423,6.326089016076494,0.5411553945096905
1419.87890625,7.046930689671467e-07,1.6255487557504835e-07,1.7298163592151034e-07,83.45288688221423,83.45288688221423,5.673635135279355,-0.1112984862874491
1419.8828125,7.112135136533288e-07,1.6292960326397213e-07,1.7458221529205038e-07,82.66303743755601,82.66303743755601,6.269599532552334,0.48466591098553025
1419.88671875,7.063175542629615e-07,1.6368165214278085e-07,1.7538805018417602e-07,83.9843211506233,83.9843211506233,6.364096825732574,0.5791632041657699
1419.890625,7.112135136533288e-07,1.6481623915255085e-07,1.761976046411629e-07,83.9843211506233,83.9843211506233,6.144801549766484,0.35986792819968016
1419.89453125,7.095777679633887e-07,1.651961798229015e-07,1.7579236139586932e-07,84.51969373949431,84.51969373949431,5.742063346967598,-0.042870274599206226
1419.8984375,7.095777679633887e-07,1.6368165214278085e-07,1.7458221529205038e-07,83.45288688221426,83.45288688221426,5.890619177974216,0.10568555640741195
1419.90234375,7.112135136533288e-07,1.6481623915255085e-07,1.7579236139586932e-07,83.9843211506233,83.9843211506233,5.9260106389391325,0.14107701737232858
1419.90625,7.095777679633887e-07,1.6330519478943344e-07,1.7458221529205038e-07,83.18863481096275,83.18863481096275,6.089855525682097,0.3049219041152931
1419.91015625,7.095777679633887e-07,1.6481623915255085e-07,1.761976046411629e-07,84.25151277869607,84.25151277869607,6.163252435372343,0.37831881380553867
1419.9140625,7.07945784384138e-07,1.6405897731995388e-07,1.7579236139586932e-07,83.9843211506232,83.9843211506232,6.364096825732673,0.5791632041658694
1419.91796875,7.07945784384138e-07,1.6405897731995388e-07,1.7579236139586932e-07,83.9843211506232,83.9843211506232,6.364096825732673,0.5791632041658694
1419.921875,7.095777679633887e-07,1.6368165214278085e-07,1.7458221529205038e-07,83.45288688221426,83.45288688221426,5.890619177974216,0.10568555640741195
1419.92578125,7.095777679633887e-07,1.6330519478943344e-07,1.7458221529205038e-07,83.18863481096275,83.18863481096275,6.089855525682097,0.3049219041152931
1419.9296875,7.063175542629615e-07,1.6330519478943344e-07,1.7458221529205038e-07,83.71811409521223,83.71811409521223,6.126418653706864,0.34148503214006
1419.93359375,7.030723198838334e-07,1.6255487557504835e-07,1.7298163592151034e-07,83.71811409521214,83.71811409521214,5.690647609236265,-0.09428601233053868
1419.9375,7.046930689671467e-07,1.6218100973589298e-07,1.7378008287493743e-07,83.18863481096275,83.18863481096275,6.307189891533,0.5222562699661957
1419.94140625,7.046930689671467e-07,1.606941253012879e-07,1.7258378919902025e-07,82.14128495256313,82.14128495256313,6.447532464300934,0.6625988427341305
1419.9453125,7.014552984199713e-07,1.6218100973589298e-07,1.7298163592151034e-07,83.71811409521214,83.71811409521214,5.908282281604713,0.12334866003790879
1419.94921875,6.99841996002273e-07,1.6106456351782697e-07,1.7179083871575893e-07,83.18863481096275,83.18863481096275,5.87302101500191,0.08808739343510652
1419.953125,6.966265141107687e-07,1.60324539069004e-07,1.7100153150902864e-07,83.18863481096263,83.18863481096263,5.873021015001839,0.08808739343503547
1419.95703125,6.966265141107687e-07,1.599558028614668e-07,1.702158508394952e-07,82.92535321014147,82.92535321014147,5.639797533337642,-0.14513608822916169
1419.9609375,6.950243175887969e-07,1.584893192461114e-07,1.6982436524617427e-07,82.14128495256297,82.14128495256297,6.232284157319469,0.4473505357526655
1419.96484375,6.918309709189362e-07,1.584893192461114e-07,1.6943378004473287e-07,82.66303743755613,82.66303743755613,6.053560462541768,0.2686268409749637
1419.96875,6.886522963442763e-07,1.57398286446622e-07,1.671090614310707e-07,82.4016828799065,82.4016828799065,5.392295525382011,-0.3926380961847933
1419.97265625,6.870684400142325e-07,1.57398286446622e-07,1.6788040181225607e-07,82.66303743755601,82.66303743755601,5.838018268604117,0.05308464703731275
1419.9765625,6.839116472814293e-07,1.5631476426409537e-07,1.6634126503701698e-07,82.40168287990647,82.40168287990647,5.606207737801782,-0.17872588376502208
1419.98046875,6.807693586937411e-07,1.548816618912481e-07,1.6557699634695275e-07,81.88183909934284,81.88183909934284,5.999614905647519,0.21468128408071507
1419.984375,6.776415076106751e-07,1.538154640303034e-07,1.6443717232149307e-07,81.62334079229002,81.62334079229002,5.981764336274722,0.19683071470791802
1419.98828125,6.745280276979216e-07,1.5240527537972906e-07,1.6330519478943344e-07,81.10916884468729,81.10916884468729,6.158467930359819,0.3735343087930154
1419.9921875,6.683439175686149e-07,1.5135612484362072e-07,1.6218100973589298e-07,81.36578553145685,81.36578553145685,6.176820977509948,0.39188735594314394
1419.99609375,6.637430704019089e-07,1.4962356560944328e-07,1.5958791472367336e-07,80.85348628740182,80.85348628740182,5.717509180836188,-0.06742444073061549
1420.0,6.776415076106751e-07,1.57398286446622e-07,1.671090614310707e-07,84.25151277869607,84.25151277869607,5.5064218117106805,-0.27851180985612345
1420.00390625,6.606934480075957e-07,1.4927944095789974e-07,1.5922087270511716e-07,81.1091688446874,81.1091688446874,5.734536647417556,-0.0503969741492476
1420.0078125,6.606934480075957e-07,1.4927944095789974e-07,1.60324539069004e-07,81.1091688446874,81.1091688446874,6.371166800011295,0.5862331784444912
1420.01171875,6.622165037017623e-07,1.4996848355023725e-07,1.6106456351782697e-07,81.36578553145685,81.36578553145685,6.390153717862461,0.6052200962956569
1420.015625,6.606934480075957e-07,1.5066070661867418e-07,1.606941253012879e-07,82.141284952563,82.141284952563,5.803271576861448,0.018337955294644104
1420.01953125,6.606934480075957e-07,1.503141966090024e-07,1.6106456351782697e-07,81.88183909934298,81.88183909934298,6.213728770150368,0.42879514858356416
1420.0234375,6.637430704019089e-07,1.5066070661867418e-07,1.6143585568264852e-07,81.62334079229007,81.62334079229007,6.195241150824927,0.4103075292581231
1420.02734375,6.622165037017623e-07,1.5170503674593368e-07,1.6180800376430679e-07,82.66303743755601,82.66303743755601,5.838018268604216,0.053084647037412225
1420.03125,6.576578373554205e-07,1.503141966090024e-07,1.606941253012879e-07,82.40168287990663,82.40168287990663,6.035512655128983,0.2505790335621789
1420.03515625,6.591738952443213e-07,1.5170503674593368e-07,1.6106456351782697e-07,83.18863481096275,83.18863481096275,5.440846963257144,-0.34408665830966
1420.0390625,6.576578373554205e-07,1.510080154164148e-07,1.6106456351782697e-07,82.92535321014147,82.92535321014147,5.855487481595802,0.07055386002899766
1420.04296875,6.576578373554205e-07,1.510080154164148e-07,1.60324539069004e-07,82.92535321014147,82.92535321014147,5.4246036581943,-0.36032996337250367
1420.046875,6.591738952443213e-07,1.5066070661867418e-07,1.60324539069004e-07,82.4016828799065,82.4016828799065,5.606207737801654,-0.17872588376514997
1420.05078125,6.531305526474723e-07,1.5066070661867418e-07,1.60324539069004e-07,83.45288688221423,83.45288688221423,5.673635135279156,-0.11129848628764805
1420.0546875,6.516283940608428e-07,1.5135612484362072e-07,1.60324539069004e-07,84.25151277869594,84.25151277869594,5.288484609846108,-0.49644901172069567
1420.05859375,6.516283940608428e-07,1.4962356560944328e-07,1.5922087270511716e-07,82.92535321014145,82.92535321014145,5.639797533337656,-0.14513608822914748
1420.0625,6.516283940608428e-07,1.4962356560944328e-07,1.60324539069004e-07,82.92535321014145,82.92535321014145,6.28836017436042,0.5034265527936164
1420.06640625,6.471426157485831e-07,1.4962356560944328e-07,1.599558028614668e-07,83.71811409521212,83.71811409521212,6.126418653706864,0.34148503214006
1420.0703125,6.456542290346556e-07,1.4962356560944328e-07,1.60324539069004e-07,83.98432115062316,83.98432115062316,6.364096825732574,0.5791632041657699
