Velocity,Brightness Temperature,Velocity Corrected
101.30298401422814,0.3049219041152931,106.14668813440618
100.47852643362258,0.34148503214006,105.32223055380061
99.65406885298374,-0.09428601233053868,104.49777297316177
98.82961127234489,0.5222562699661957,103.67331539252292
98.00515369173934,0.6625988427341305,102.84885781191737
97.18069611110049,0.12334866003790879,102.02440023127852
96.35623853046164,0.08808739343510652,101.19994265063967
95.53178094985608,0.08808739343503547,100.37548507003412
94.70732336921724,-0.14513608822916169,99.55102748939527
93.8828657885784,0.4473505357526655,98.72656990875643
93.05840820797285,0.2686268409749637,97.90211232815088
92.233950627334,-0.3926380961847933,97.07765474751203
91.40949304669515,0.05308464703731275,96.25319716687318
90.58503546605631,-0.17872588376502208,95.42873958623434
89.76057788545074,0.21468128408071507,94.60428200562878
88.93612030481191,0.19683071470791802,93.77982442498994
